19251
306	13731
306	7514
306	10698
306	17563
306	6671
306	14520
306	15463
306	7862
306	12495
306	3981
306	16844
306	7803
306	18197
306	2779
306	7366
306	16722
306	14692
306	2214
306	3600
306	3629
306	4938
306	13704
306	17615
306	15922
306	11053
306	18388
306	8377
306	3608
306	13490
306	2473
306	362
306	18879
306	6537
306	1172
306	9223
306	11888
306	18413
306	7736
306	16744
306	14947
306	14190
306	2652
306	18728
306	16904
306	5455
306	11511
306	14816
306	5344
306	264
306	7287
306	11318
306	10954
306	12479
306	14782
306	14720
306	4001
306	6886
306	1950
306	12924
306	602
306	3065
306	14433
306	114
306	14982
306	5169
306	16992
306	2727
306	13399
306	16907
306	15002
306	1130
306	11658
306	14401
306	7639
306	17995
306	7929
306	15706
306	5909
306	1867
306	15685
306	10573
306	3993
306	12196
306	17110
306	17512
306	3766
306	8805
306	18670
306	15920
306	16276
306	2500
306	3170
306	17322
306	5340
306	14593
306	3645
306	5965
306	3434
306	630
306	7776
306	9997
306	16845
306	10886
306	9923
306	8620
306	11423
306	6337
306	6766
306	6188
306	7793
306	11973
306	7190
306	6945
306	9740
306	7466
306	1035
306	6134
306	11184
306	579
306	19111
306	11646
306	14507
306	5684
306	10251
306	16251
306	642
306	9687
306	15035
306	10339
306	9403
306	10650
306	10187
306	4264
306	14843
306	10076
306	4251
306	3385
306	9532
306	11284
306	13675
306	4465
306	15576
306	13417
306	17684
306	11828
306	5078
306	2963
306	14864
306	10617
306	17017
306	18212
306	904
306	9073
306	6534
306	986
306	16805
306	9593
306	17304
306	7283
306	14490
306	15591
306	15965
306	6005
306	5194
306	2472
306	18309
306	8387
306	12470
306	18033
306	144
306	180
306	18057
306	6158
306	6632
306	6568
306	11593
306	6323
306	15940
306	8914
306	10066
306	14237
306	780
306	8844
306	11072
306	2888
306	98
306	18107
306	323
306	17629
306	16825
306	12449
306	4685
306	1749
306	2167
306	477
306	5996
306	5507
306	2672
306	7442
306	11047
306	5265
306	5874
306	13466
306	2849
306	4851
306	11121
306	15613
306	18684
306	8963
306	17642
306	9169
306	6089
306	9595
306	2079
13182	19097
13182	4196
13182	450
13182	9742
13182	16183
13182	5281
13182	1961
13182	2045
13182	1427
13182	8572
13182	6969
13182	2164
13182	12823
13182	13063
13182	17226
13182	12780
13182	4115
13182	2196
13182	3669
13182	16279
13182	6900
13182	11740
13182	7587
13182	14131
13182	5117
13182	15514
13182	15313
13182	5047
13182	14415
13182	5700
13182	5888
13182	306
13182	16259
13182	16579
13182	15110
13182	10847
13182	14955
13182	17019
13182	11367
13182	17347
13182	7612
13182	17776
13182	19174
13182	15054
13182	11375
13182	2874
13182	1725
13182	15168
13182	5026
13182	16288
13182	13283
13182	8828
13182	5604
13182	18799
13182	10280
13182	16728
13182	1286
13182	12995
13182	14920
13182	6118
13182	14212
13182	16863
13182	11689
13182	16248
13182	17810
13182	2572
13182	8921
13182	13633
13182	1343
13182	5454
13182	3171
13182	16793
13182	1973
13182	4910
13182	8380
13182	1073
13182	7257
13182	15869
13182	11291
13182	17227
13182	12271
13182	1010
13182	17035
13182	15597
13182	9963
13182	13043
13182	18426
13182	13829
13182	3874
13182	8777
13182	4817
13182	14949
13182	1107
13182	6171
13182	4152
13182	8573
13182	10390
13182	10737
13182	4243
13182	4297
13182	16097
13182	9114
13182	13881
13182	5772
13182	3027
13182	2641
13182	12184
13182	19216
13182	6270
13182	8027
13182	17394
13182	3301
13182	10477
13182	12747
13182	18927
13182	14048
13182	6192
13182	18042
13182	13949
13182	16140
13182	10533
13182	8847
13182	15333
13182	7077
13182	18915
13182	16725
13182	17976
13182	10671
13182	3586
13182	13714
13182	18347
13182	8532
13182	11651
13182	15303
13182	8845
13182	13019
13182	4586
13182	12666
13182	15098
13182	1919
13182	5694
13182	13507
13182	6131
13182	889
13182	4776
13182	4751
13182	73
13182	7675
13182	15278
13182	9842
13182	15615
13182	10231
13182	3927
13182	8432
13182	1567
13182	688
13182	2755
13182	6204
13182	2928
13182	11944
13182	9416
13182	1428
13182	18383
13182	254
13182	18844
13182	18080
13182	1138
13182	6601
13182	4099
13182	9619
13182	3910
13182	12055
13182	2568
13182	18778
13182	17208
13182	2947
13182	597
13182	1606
13182	10894
13182	9437
13182	13770
13182	10562
13182	7931
13182	7320
13182	17213
13182	19058
13182	13045
13182	9790
13182	14681
13182	11042
13182	12336
13182	16689
13182	17345
13182	18873
13182	6305
13182	9293
13182	17568
13182	14841
13182	5382
13182	16850
13182	3575
13182	6588
13182	5493
13182	9947
13182	805
13182	18208
13182	10375
13182	10130
13182	7020
13182	6330
13182	2152
13182	3255
13182	234
13182	18031
13182	14090
13182	16478
13182	14693
13182	3330
13182	11972
13182	17060
13182	801
13182	5603
13182	4028
13182	12892
13182	17436
13182	10125
13182	356
13182	9481
13182	14234
13182	7427
13182	15833
13182	7010
13182	11688
13182	4174
13182	12908
13182	1641
13182	12172
13182	12107
13182	4492
13182	498
13182	7694
13182	11385
13182	16807
13182	3692
13182	4269
13182	4029
13182	9183
13182	9548
13182	652
13182	6280
13182	15526
13182	1730
13182	18314
13182	13484
13182	4417
13182	5385
13182	18654
13182	9115
13182	12519
13182	11704
13182	17869
13182	14271
13182	11581
13182	6329
13182	5369
13182	1992
13182	16458
13182	5582
13182	10613
13182	12864
13182	14359
13182	4669
13182	17265
13182	8791
13182	13462
13182	3651
13182	18701
13182	10874
13182	6331
13182	216
13182	17588
13182	2314
13182	17850
13182	8466
13182	4925
13182	6515
13182	9682
13182	9901
13182	10914
13182	12654
13182	18764
13182	16554
13182	2005
13182	8166
13182	9768
13182	16719
13182	6338
13182	16491
13182	8961
13182	746
13182	3873
13182	10351
13182	18773
13182	3851
13182	14970
13182	4351
13182	15240
13182	17280
13182	975
13182	13943
13182	5953
13182	3482
13182	19163
13182	11871
13182	42
13182	15153
13182	8931
13182	870
13182	15925
13182	14930
13182	13918
13182	6870
13182	14891
13182	5516
13182	12210
13182	11834
13182	16570
13182	684
13182	8311
13182	14890
13182	12605
13182	15901
13182	12293
13182	4850
13182	6014
13182	11526
13182	15216
13182	12717
13182	6073
13182	12012
13182	4182
13182	12545
13182	12143
13182	11249
13182	9522
13182	9624
13182	19224
13182	6167
13182	10319
13182	119
13182	5875
13182	3309
13182	8239
13182	14315
13182	2379
13182	7308
13182	9128
13182	3234
13182	4476
13182	3932
13182	13464
13182	1063
13182	1350
13182	794
13182	4652
13182	1176
13182	12185
13182	16610
13182	10889
13182	1029
13182	15564
13182	4466
13182	11785
13182	10016
